run_count,model,vector_dimension,total_vectors,ef_construction,M,index_time,memory_used,num_queries_percent,K,query_time,recall_at_k
2,nmslib_hnsw,200,50000,100,16,0.7711992263793945,0.0,10,10,0.30368900299072266,0.63518
3,nmslib_hnsw,200,50000,100,16,0.8017787933349609,-0.56640625,10,10,0.31876206398010254,0.63582
1,nmslib_hnsw,200,50000,100,32,1.7428338527679443,0.5625,10,10,0.5822372436523438,0.82202
2,nmslib_hnsw,200,50000,100,32,1.7788653373718262,-0.56640625,10,10,0.5875225067138672,0.8252
3,nmslib_hnsw,200,50000,100,32,1.7133276462554932,0.0,10,10,0.6143589019775391,0.82486
1,nmslib_hnsw,200,50000,150,8,0.5294802188873291,0.5625,10,10,0.15736174583435059,0.41608
2,nmslib_hnsw,200,50000,150,8,0.47328662872314453,0.55859375,10,10,0.17590999603271484,0.41384
3,nmslib_hnsw,200,50000,150,8,0.5216996669769287,-0.56640625,10,10,0.1596667766571045,0.41744
1,nmslib_hnsw,200,50000,150,12,0.6929519176483154,-0.56640625,10,10,0.24116063117980957,0.5735
2,nmslib_hnsw,200,50000,150,12,0.743431806564331,-0.56640625,10,10,0.24556660652160645,0.57338
3,nmslib_hnsw,200,50000,150,12,0.7069106101989746,-0.00390625,10,10,0.25787782669067383,0.57684
1,nmslib_hnsw,200,50000,150,16,0.9608016014099121,-0.56640625,10,10,0.3309485912322998,0.68424
2,nmslib_hnsw,200,50000,150,16,0.9761886596679688,-0.00390625,10,10,0.30811381340026855,0.68104
3,nmslib_hnsw,200,50000,150,16,1.0251877307891846,-0.00390625,10,10,0.29795312881469727,0.68502
1,nmslib_hnsw,200,50000,150,32,2.125492572784424,-0.00390625,10,10,0.5835235118865967,0.86246
2,nmslib_hnsw,200,50000,150,32,2.124114990234375,-0.56640625,10,10,0.5951182842254639,0.86216
3,nmslib_hnsw,200,50000,150,32,2.1901891231536865,-0.56640625,10,10,0.5896735191345215,0.86104
1,nmslib_hnsw,200,50000,300,8,0.7613165378570557,-0.56640625,10,10,0.1707615852355957,0.47208
2,nmslib_hnsw,200,50000,300,8,0.7788190841674805,-0.00390625,10,10,0.1909189224243164,0.47614
3,nmslib_hnsw,200,50000,300,8,0.7608275413513184,-0.00390625,10,10,0.16701102256774902,0.47322
1,nmslib_hnsw,200,50000,300,12,1.0761799812316895,0.0,10,10,0.24561214447021484,0.64046
2,nmslib_hnsw,200,50000,300,12,1.139810562133789,1.6875,10,10,0.2396712303161621,0.64348
3,nmslib_hnsw,200,50000,300,12,1.055931568145752,-0.00390625,10,10,0.22814202308654785,0.63904
1,nmslib_hnsw,200,50000,300,16,1.449512004852295,-0.56640625,10,10,0.3372933864593506,0.7426
2,nmslib_hnsw,200,50000,300,16,1.4268829822540283,-1.12890625,10,10,0.3523528575897217,0.74642
3,nmslib_hnsw,200,50000,300,16,1.414271593093872,0.55859375,10,10,0.33068013191223145,0.74624
1,nmslib_hnsw,200,50000,300,32,3.0685172080993652,-0.5625,10,10,0.6610000133514404,0.90906
2,nmslib_hnsw,200,50000,300,32,3.0226194858551025,0.0,10,10,0.6090865135192871,0.90996
3,nmslib_hnsw,200,50000,300,32,3.1590335369110107,-0.56640625,10,10,0.6378233432769775,0.90946
1,nmslib_hnsw,200,100000,50,8,0.6709494590759277,84.37109375,10,10,0.42673277854919434,0.22709
2,nmslib_hnsw,200,100000,50,8,0.6814064979553223,83.24609375,10,10,0.4371826648712158,0.22735
3,nmslib_hnsw,200,100000,50,8,0.6965034008026123,83.24609375,10,10,0.4078652858734131,0.22815
1,nmslib_hnsw,200,100000,50,12,1.004826307296753,86.62109375,10,10,0.6709911823272705,0.33682
2,nmslib_hnsw,200,100000,50,12,0.9446549415588379,86.625,10,10,0.613506555557251,0.33486
3,nmslib_hnsw,200,100000,50,12,0.9708986282348633,86.62109375,10,10,0.67399001121521,0.33682
1,nmslib_hnsw,200,100000,50,16,1.3397705554962158,88.87109375,10,10,0.899341344833374,0.41771
2,nmslib_hnsw,200,100000,50,16,1.3314309120178223,89.43359375,10,10,0.8937661647796631,0.4223
3,nmslib_hnsw,200,100000,50,16,1.3063130378723145,89.99609375,10,10,0.8568143844604492,0.4192
1,nmslib_hnsw,200,100000,50,32,2.65763521194458,101.80859375,10,10,1.5203096866607666,0.5924
2,nmslib_hnsw,200,100000,50,32,2.7162153720855713,101.24609375,10,10,1.4253079891204834,0.59114
3,nmslib_hnsw,200,100000,50,32,2.692540407180786,101.24609375,10,10,1.426398754119873,0.59197
1,nmslib_hnsw,200,100000,100,8,0.9784553050994873,83.80859375,10,10,0.41618800163269043,0.26869
2,nmslib_hnsw,200,100000,100,8,0.9523203372955322,83.24609375,10,10,0.42170143127441406,0.27076
3,nmslib_hnsw,200,100000,100,8,0.9231348037719727,83.24609375,10,10,0.4183223247528076,0.26738
1,nmslib_hnsw,200,100000,100,12,1.586690902709961,87.1875,10,10,0.7014353275299072,0.39712
2,nmslib_hnsw,200,100000,100,12,1.407120943069458,86.05859375,10,10,0.6438949108123779,0.39899
3,nmslib_hnsw,200,100000,100,12,1.4011378288269043,86.05859375,10,10,0.5941071510314941,0.39855
1,nmslib_hnsw,200,100000,100,16,1.9885189533233643,88.87109375,10,10,0.8367612361907959,0.49751
2,nmslib_hnsw,200,100000,100,16,1.978168249130249,89.43359375,10,10,0.8519542217254639,0.49755
3,nmslib_hnsw,200,100000,100,16,2.0567820072174072,89.99609375,10,10,0.807854413986206,0.49773
1,nmslib_hnsw,200,100000,100,32,4.856584310531616,101.80859375,10,10,1.6037569046020508,0.71305
2,nmslib_hnsw,200,100000,100,32,4.81989860534668,101.8125,10,10,1.5916764736175537,0.71207
3,nmslib_hnsw,200,100000,100,32,4.8417088985443115,102.375,10,10,1.5978384017944336,0.71166
1,nmslib_hnsw,200,100000,150,8,1.2164430618286133,83.24609375,10,10,0.4539520740509033,0.29864
2,nmslib_hnsw,200,100000,150,8,1.1955339908599854,83.24609375,10,10,0.4194965362548828,0.29652
3,nmslib_hnsw,200,100000,150,8,1.1944594383239746,84.37109375,10,10,0.45116472244262695,0.29929
1,nmslib_hnsw,200,100000,150,12,1.8414585590362549,86.62109375,10,10,0.7083265781402588,0.43505
2,nmslib_hnsw,200,100000,150,12,1.8270337581634521,87.18359375,10,10,0.6295430660247803,0.43461
3,nmslib_hnsw,200,100000,150,12,1.79775071144104,87.75,10,10,0.662285327911377,0.43605
1,nmslib_hnsw,200,100000,150,16,2.5738048553466797,89.4375,10,10,0.8545193672180176,0.5431
2,nmslib_hnsw,200,100000,150,16,2.5543041229248047,91.6875,10,10,0.8479549884796143,0.54246
3,nmslib_hnsw,200,100000,150,16,2.574326753616333,90.0,10,10,0.8875761032104492,0.54133
1,nmslib_hnsw,200,100000,150,32,6.274827241897583,101.80859375,10,10,1.6518826484680176,0.76546
2,nmslib_hnsw,200,100000,150,32,6.1975884437561035,101.8125,10,10,1.600999116897583,0.76698
3,nmslib_hnsw,200,100000,150,32,6.275655031204224,101.8125,10,10,1.6725022792816162,0.76601
1,nmslib_hnsw,200,100000,300,8,2.062317132949829,83.80859375,10,10,0.4361093044281006,0.34605
2,nmslib_hnsw,200,100000,300,8,2.032078504562378,83.24609375,10,10,0.446164608001709,0.34677
3,nmslib_hnsw,200,100000,300,8,2.0147688388824463,83.80859375,10,10,0.4316833019256592,0.34416
1,nmslib_hnsw,200,100000,300,12,3.1637320518493652,86.05859375,10,10,0.616100549697876,0.49997
2,nmslib_hnsw,200,100000,300,12,3.181433916091919,86.05859375,10,10,0.6542983055114746,0.50413
3,nmslib_hnsw,200,100000,300,12,3.0850939750671387,87.18359375,10,10,0.6555304527282715,0.50164
1,nmslib_hnsw,200,100000,300,16,4.2453932762146,89.43359375,10,10,0.8765463829040527,0.61688
2,nmslib_hnsw,200,100000,300,16,4.293003082275391,89.99609375,10,10,0.9127464294433594,0.61628
3,nmslib_hnsw,200,100000,300,16,4.241316556930542,89.43359375,10,10,0.8908452987670898,0.6163
1,nmslib_hnsw,200,100000,300,32,9.805479764938354,101.24609375,10,10,1.621537208557129,0.8335
2,nmslib_hnsw,200,100000,300,32,9.756701707839966,101.80859375,10,10,1.7703301906585693,0.8343
3,nmslib_hnsw,200,100000,300,32,9.727799415588379,101.8125,10,10,1.773423671722412,0.8334
1,nmslib_hnsw,200,500000,50,8,4.843732833862305,586.6875,10,10,3.0853118896484375,0.085292
2,nmslib_hnsw,200,500000,50,8,4.595836639404297,421.3125,10,10,2.941922903060913,0.086316
3,nmslib_hnsw,200,500000,50,8,4.770235538482666,420.75,10,10,3.115895986557007,0.086536
1,nmslib_hnsw,200,500000,50,12,7.730822801589966,435.9375,10,10,4.708815336227417,0.135546
2,nmslib_hnsw,200,500000,50,12,7.649855852127075,436.5,10,10,4.4475932121276855,0.13611
3,nmslib_hnsw,200,500000,50,12,7.734189748764038,435.9375,10,10,4.420689105987549,0.136866
1,nmslib_hnsw,200,500000,50,16,10.958072185516357,452.25,10,10,6.138339996337891,0.184024
2,nmslib_hnsw,200,500000,50,16,11.018241882324219,451.125,10,10,6.328489303588867,0.184136
3,nmslib_hnsw,200,500000,50,16,10.9627845287323,452.25,10,10,6.3291168212890625,0.183472
1,nmslib_hnsw,200,500000,50,32,23.41257929801941,512.4375,10,10,10.57352876663208,0.307706
2,nmslib_hnsw,200,500000,50,32,23.46264362335205,512.4375,10,10,11.238693714141846,0.307012
3,nmslib_hnsw,200,500000,50,32,23.39731216430664,513.0,10,10,10.651089906692505,0.307646
1,nmslib_hnsw,200,500000,100,8,7.815707206726074,421.875,10,10,3.0029752254486084,0.105366
2,nmslib_hnsw,200,500000,100,8,7.978116989135742,421.3125,10,10,3.009652614593506,0.105022
3,nmslib_hnsw,200,500000,100,8,7.767070770263672,420.75,10,10,3.1074674129486084,0.10449
1,nmslib_hnsw,200,500000,100,12,12.801408290863037,435.9375,10,10,4.4985432624816895,0.168488
2,nmslib_hnsw,200,500000,100,12,12.821863412857056,435.9375,10,10,4.513370037078857,0.168312
3,nmslib_hnsw,200,500000,100,12,12.992291927337646,437.0625,10,10,4.893848657608032,0.168738
1,nmslib_hnsw,200,500000,100,16,18.403806686401367,452.25,10,10,6.173534870147705,0.226932
2,nmslib_hnsw,200,500000,100,16,18.307209253311157,451.125,10,10,6.299500942230225,0.228866
3,nmslib_hnsw,200,500000,100,16,18.50535750389099,451.125,10,10,6.061486482620239,0.22837
1,nmslib_hnsw,200,500000,100,32,44.92292618751526,513.0,10,10,11.967920780181885,0.412288
2,nmslib_hnsw,200,500000,100,32,45.02867150306702,513.0,10,10,11.802407026290894,0.411184
3,nmslib_hnsw,200,500000,100,32,44.8849983215332,513.0,10,10,12.290212869644165,0.411884
1,nmslib_hnsw,200,500000,150,8,10.935887813568115,420.75,10,10,3.2994351387023926,0.115986
2,nmslib_hnsw,200,500000,150,8,11.034019947052002,421.3125,10,10,3.1089372634887695,0.1163
3,nmslib_hnsw,200,500000,150,8,10.841513633728027,420.75,10,10,3.233368396759033,0.116234
1,nmslib_hnsw,200,500000,150,12,17.37467384338379,435.9375,10,10,4.8460328578948975,0.188786
2,nmslib_hnsw,200,500000,150,12,17.405982971191406,436.5,10,10,4.580498218536377,0.188448
3,nmslib_hnsw,200,500000,150,12,17.45423126220703,435.9375,10,10,4.8042590618133545,0.188332
1,nmslib_hnsw,200,500000,150,16,24.619600296020508,451.6875,10,10,6.484466075897217,0.25545
2,nmslib_hnsw,200,500000,150,16,24.679508447647095,451.6875,10,10,6.288851261138916,0.256614
3,nmslib_hnsw,200,500000,150,16,24.71860384941101,452.25,10,10,6.194524526596069,0.257808
1,nmslib_hnsw,200,500000,150,32,60.5172016620636,512.4375,10,10,12.296316862106323,0.462692
2,nmslib_hnsw,200,500000,150,32,60.92442178726196,512.4375,10,10,11.44200611114502,0.46283
3,nmslib_hnsw,200,500000,150,32,60.763691902160645,512.4375,10,10,12.080676317214966,0.46246
1,nmslib_hnsw,200,500000,300,8,20.266230583190918,420.75,10,10,3.208728075027466,0.139196
2,nmslib_hnsw,200,500000,300,8,20.36397886276245,421.3125,10,10,3.0204415321350098,0.13839
3,nmslib_hnsw,200,500000,300,8,20.19258737564087,420.75,10,10,3.3749585151672363,0.13876
1,nmslib_hnsw,200,500000,300,12,31.271162033081055,436.5,10,10,4.707939863204956,0.228616
2,nmslib_hnsw,200,500000,300,12,31.152632236480713,435.9375,10,10,5.073332786560059,0.228556
3,nmslib_hnsw,200,500000,300,12,31.269216537475586,436.5,10,10,4.885576486587524,0.227684
1,nmslib_hnsw,200,500000,300,16,43.166236877441406,451.125,10,10,6.0793328285217285,0.310134
2,nmslib_hnsw,200,500000,300,16,42.99911546707153,451.6875,10,10,6.3423216342926025,0.310312
3,nmslib_hnsw,200,500000,300,16,43.15977144241333,451.6875,10,10,6.29021954536438,0.309552
1,nmslib_hnsw,200,500000,300,32,100.1251266002655,513.0,10,10,12.533053398132324,0.551526
2,nmslib_hnsw,200,500000,300,32,99.97671580314636,513.0,10,10,13.091733932495117,0.551642
3,nmslib_hnsw,200,500000,300,32,100.10067915916443,513.0,10,10,12.676534414291382,0.550862
1,nmslib_hnsw,300,10000,50,8,0.06624841690063477,0.5625,10,10,0.03141617774963379,0.6077
2,nmslib_hnsw,300,10000,50,8,0.07233548164367676,1.6875,10,10,0.03133392333984375,0.587
3,nmslib_hnsw,300,10000,50,8,0.06841111183166504,0.0,10,10,0.033779144287109375,0.5908
1,nmslib_hnsw,300,10000,50,12,0.1086587905883789,0.55859375,10,10,0.04709458351135254,0.7253
2,nmslib_hnsw,300,10000,50,12,0.09743762016296387,-0.00390625,10,10,0.04266858100891113,0.7405
3,nmslib_hnsw,300,10000,50,12,0.10076618194580078,-0.00390625,10,10,0.0452120304107666,0.7321
1,nmslib_hnsw,300,10000,50,16,0.1378495693206787,-0.56640625,10,10,0.0519099235534668,0.8096
2,nmslib_hnsw,300,10000,50,16,0.12824225425720215,-0.56640625,10,10,0.04893088340759277,0.8071
3,nmslib_hnsw,300,10000,50,16,0.1350257396697998,-0.00390625,10,10,0.049541473388671875,0.8055
1,nmslib_hnsw,300,10000,50,32,0.20571446418762207,0.0,10,10,0.07680845260620117,0.9086
2,nmslib_hnsw,300,10000,50,32,0.23144769668579102,-0.00390625,10,10,0.06920599937438965,0.9089
3,nmslib_hnsw,300,10000,50,32,0.19004201889038086,-0.56640625,10,10,0.07319402694702148,0.918
1,nmslib_hnsw,300,10000,100,8,0.08435440063476562,0.55859375,10,10,0.03413105010986328,0.6561
2,nmslib_hnsw,300,10000,100,8,0.08272266387939453,-0.00390625,10,10,0.034815073013305664,0.6533
3,nmslib_hnsw,300,10000,100,8,0.0826406478881836,0.55859375,10,10,0.03160738945007324,0.6591
1,nmslib_hnsw,300,10000,100,12,0.1264345645904541,0.55859375,10,10,0.040479183197021484,0.7981
2,nmslib_hnsw,300,10000,100,12,0.12303638458251953,-0.56640625,10,10,0.04362773895263672,0.794
3,nmslib_hnsw,300,10000,100,12,0.13095951080322266,-0.56640625,10,10,0.042632102966308594,0.7868
1,nmslib_hnsw,300,10000,100,16,0.18078279495239258,-0.56640625,10,10,0.049518585205078125,0.8589
2,nmslib_hnsw,300,10000,100,16,0.18695449829101562,-0.5625,10,10,0.05663251876831055,0.8567
3,nmslib_hnsw,300,10000,100,16,0.18834614753723145,0.5625,10,10,0.05376768112182617,0.8622
1,nmslib_hnsw,300,10000,100,32,0.26111364364624023,1.125,10,10,0.07485103607177734,0.9592
2,nmslib_hnsw,300,10000,100,32,0.27856016159057617,-0.00390625,10,10,0.07650995254516602,0.9529
3,nmslib_hnsw,300,10000,100,32,0.3059861660003662,-0.56640625,10,10,0.09022355079650879,0.9606
1,nmslib_hnsw,300,10000,150,8,0.11555910110473633,-0.56640625,10,10,0.033165693283081055,0.6713
2,nmslib_hnsw,300,10000,150,8,0.11174464225769043,-0.56640625,10,10,0.033483266830444336,0.675
3,nmslib_hnsw,300,10000,150,8,0.11518549919128418,1.12109375,10,10,0.03156304359436035,0.6872
1,nmslib_hnsw,300,10000,150,12,0.15360474586486816,0.0,10,10,0.04183626174926758,0.8146
2,nmslib_hnsw,300,10000,150,12,0.15725421905517578,-0.00390625,10,10,0.04190182685852051,0.818
3,nmslib_hnsw,300,10000,150,12,0.21826457977294922,1.12109375,10,10,0.04416513442993164,0.8051
1,nmslib_hnsw,300,10000,150,16,0.18930721282958984,-0.56640625,10,10,0.05292820930480957,0.8912
2,nmslib_hnsw,300,10000,150,16,0.19537639617919922,1.125,10,10,0.05125069618225098,0.8833
3,nmslib_hnsw,300,10000,150,16,0.20615696907043457,-0.5625,10,10,0.057910919189453125,0.8848
1,nmslib_hnsw,300,10000,150,32,0.3162195682525635,-0.56640625,10,10,0.0824272632598877,0.9636
2,nmslib_hnsw,300,10000,150,32,0.30109095573425293,-0.00390625,10,10,0.08190298080444336,0.967
3,nmslib_hnsw,300,10000,150,32,0.294785737991333,-0.00390625,10,10,0.08017706871032715,0.964
1,nmslib_hnsw,300,10000,300,8,0.1693885326385498,-0.00390625,10,10,0.03293561935424805,0.7152
2,nmslib_hnsw,300,10000,300,8,0.15419507026672363,-0.00390625,10,10,0.03226041793823242,0.7071
3,nmslib_hnsw,300,10000,300,8,0.16919302940368652,1.125,10,10,0.033261775970458984,0.7196
1,nmslib_hnsw,300,10000,300,12,0.21843433380126953,-0.56640625,10,10,0.04444456100463867,0.8435
2,nmslib_hnsw,300,10000,300,12,0.2020578384399414,0.55859375,10,10,0.044628143310546875,0.8471
3,nmslib_hnsw,300,10000,300,12,0.21074938774108887,-0.00390625,10,10,0.04318666458129883,0.847
1,nmslib_hnsw,300,10000,300,16,0.27799296379089355,-0.00390625,10,10,0.06115317344665527,0.9101
2,nmslib_hnsw,300,10000,300,16,0.25904130935668945,-0.00390625,10,10,0.04999184608459473,0.9086
3,nmslib_hnsw,300,10000,300,16,0.24977970123291016,0.0,10,10,0.05284571647644043,0.9062
1,nmslib_hnsw,300,10000,300,32,0.4029538631439209,-0.5625,10,10,0.08093929290771484,0.9756
2,nmslib_hnsw,300,10000,300,32,0.3847475051879883,0.0,10,10,0.09060192108154297,0.9764
3,nmslib_hnsw,300,10000,300,32,0.4179387092590332,-0.00390625,10,10,0.08191394805908203,0.9767
1,nmslib_hnsw,300,50000,50,8,0.35569119453430176,0.5625,10,10,0.24439597129821777,0.2912
2,nmslib_hnsw,300,50000,50,8,0.354093074798584,0.0,10,10,0.24130773544311523,0.29026
3,nmslib_hnsw,300,50000,50,8,0.3494131565093994,-0.5625,10,10,0.23273086547851562,0.29268
1,nmslib_hnsw,300,50000,50,12,0.5586073398590088,0.0,10,10,0.34987425804138184,0.4017
2,nmslib_hnsw,300,50000,50,12,0.5614922046661377,0.5625,10,10,0.36583399772644043,0.40774
3,nmslib_hnsw,300,50000,50,12,0.540102481842041,-0.5625,10,10,0.3424837589263916,0.40298
1,nmslib_hnsw,300,50000,50,16,0.7666735649108887,-0.5625,10,10,0.46622180938720703,0.49078
2,nmslib_hnsw,300,50000,50,16,0.7785067558288574,-0.00390625,10,10,0.4691922664642334,0.49212
3,nmslib_hnsw,300,50000,50,16,0.7743375301361084,0.0,10,10,0.49509143829345703,0.49682
1,nmslib_hnsw,300,50000,50,32,1.5745880603790283,0.5625,10,10,0.8527913093566895,0.65484
2,nmslib_hnsw,300,50000,50,32,1.569300889968872,-0.5625,10,10,0.8502447605133057,0.65646
3,nmslib_hnsw,300,50000,50,32,1.5878849029541016,0.0,10,10,0.7857162952423096,0.6547
1,nmslib_hnsw,300,50000,100,8,0.5525968074798584,0.5625,10,10,0.23877763748168945,0.33654
2,nmslib_hnsw,300,50000,100,8,0.49841952323913574,1.125,10,10,0.2323596477508545,0.3382
3,nmslib_hnsw,300,50000,100,8,0.4874227046966553,-0.5625,10,10,0.23740315437316895,0.33496
1,nmslib_hnsw,300,50000,100,12,0.777489423751831,0.0,10,10,0.34836816787719727,0.4619
2,nmslib_hnsw,300,50000,100,12,0.7542405128479004,0.0,10,10,0.358109712600708,0.46286
3,nmslib_hnsw,300,50000,100,12,0.7802329063415527,-0.56640625,10,10,0.3632206916809082,0.46644
1,nmslib_hnsw,300,50000,100,16,1.1322333812713623,0.0,10,10,0.4847381114959717,0.56592
2,nmslib_hnsw,300,50000,100,16,1.1158318519592285,0.55859375,10,10,0.49082422256469727,0.56478
3,nmslib_hnsw,300,50000,100,16,1.1160094738006592,-0.5625,10,10,0.530998945236206,0.565
1,nmslib_hnsw,300,50000,100,32,2.716956377029419,-0.5625,10,10,0.9548008441925049,0.76356
2,nmslib_hnsw,300,50000,100,32,2.6891608238220215,0.0,10,10,0.9543471336364746,0.76226
3,nmslib_hnsw,300,50000,100,32,2.669965982437134,0.0,10,10,0.8964462280273438,0.7651
1,nmslib_hnsw,300,50000,150,8,0.6542561054229736,0.0,10,10,0.24808549880981445,0.35854
2,nmslib_hnsw,300,50000,150,8,0.6376488208770752,-0.5625,10,10,0.23425936698913574,0.36522
3,nmslib_hnsw,300,50000,150,8,0.6337339878082275,0.0,10,10,0.2537097930908203,0.36594
1,nmslib_hnsw,300,50000,150,12,0.9799602031707764,0.0,10,10,0.36492347717285156,0.50258
2,nmslib_hnsw,300,50000,150,12,0.9705917835235596,-0.5625,10,10,0.3871166706085205,0.50212
3,nmslib_hnsw,300,50000,150,12,0.9665353298187256,0.0,10,10,0.37116551399230957,0.50588
1,nmslib_hnsw,300,50000,150,16,1.4314353466033936,0.0,10,10,0.4916098117828369,0.60572
2,nmslib_hnsw,300,50000,150,16,1.3634719848632812,0.5625,10,10,0.4961118698120117,0.60498
3,nmslib_hnsw,300,50000,150,16,1.3496997356414795,0.5625,10,10,0.4867563247680664,0.60418
1,nmslib_hnsw,300,50000,150,32,3.352839946746826,-0.5625,10,10,0.9859004020690918,0.8098
2,nmslib_hnsw,300,50000,150,32,3.3959121704101562,1.125,10,10,1.1039776802062988,0.8099
3,nmslib_hnsw,300,50000,150,32,3.450401782989502,0.0,10,10,0.9688403606414795,0.81026
1,nmslib_hnsw,300,50000,300,8,1.022871494293213,0.5625,10,10,0.2978076934814453,0.41488
2,nmslib_hnsw,300,50000,300,8,1.0132465362548828,0.0,10,10,0.2865102291107178,0.4135
3,nmslib_hnsw,300,50000,300,8,1.006852626800537,-0.5625,10,10,0.2434673309326172,0.4117
1,nmslib_hnsw,300,50000,300,12,1.5202949047088623,-0.5625,10,10,0.391995906829834,0.56962
2,nmslib_hnsw,300,50000,300,12,1.568640947341919,-0.5625,10,10,0.35926222801208496,0.56846
3,nmslib_hnsw,300,50000,300,12,1.5073282718658447,-0.5625,10,10,0.38590574264526367,0.56986
1,nmslib_hnsw,300,50000,300,16,2.1159286499023438,0.5625,10,10,0.4914991855621338,0.67584
2,nmslib_hnsw,300,50000,300,16,2.237729787826538,0.5625,10,10,0.5567913055419922,0.6743
3,nmslib_hnsw,300,50000,300,16,2.0822861194610596,0.0,10,10,0.5033197402954102,0.67278
1,nmslib_hnsw,300,50000,300,32,4.714735269546509,-0.5625,10,10,0.9727902412414551,0.86858
2,nmslib_hnsw,300,50000,300,32,4.749685525894165,-0.5625,10,10,0.9911928176879883,0.8687
3,nmslib_hnsw,300,50000,300,32,4.7019431591033936,0.0,10,10,1.014387845993042,0.86718
1,nmslib_hnsw,300,100000,50,8,0.8698606491088867,121.5,10,10,0.5776083469390869,0.19571
2,nmslib_hnsw,300,100000,50,8,0.8519172668457031,122.0625,10,10,0.6149823665618896,0.19392
3,nmslib_hnsw,300,100000,50,8,0.8323307037353516,121.5,10,10,0.6036665439605713,0.19491
1,nmslib_hnsw,300,100000,50,12,1.3319766521453857,125.4375,10,10,0.9674265384674072,0.28669
2,nmslib_hnsw,300,100000,50,12,1.372187614440918,126.0,10,10,0.8955881595611572,0.28567
3,nmslib_hnsw,300,100000,50,12,1.3608167171478271,125.4375,10,10,0.9288139343261719,0.28389
1,nmslib_hnsw,300,100000,50,16,1.9622752666473389,128.8125,10,10,1.1692016124725342,0.36199
2,nmslib_hnsw,300,100000,50,16,1.9225258827209473,128.25,10,10,1.2577521800994873,0.36034
3,nmslib_hnsw,300,100000,50,16,1.962895154953003,128.8125,10,10,1.2362520694732666,0.36108
1,nmslib_hnsw,300,100000,50,32,4.166187047958374,140.0625,10,10,2.164686679840088,0.52161
2,nmslib_hnsw,300,100000,50,32,4.152673244476318,140.0625,10,10,2.150607109069824,0.51875
3,nmslib_hnsw,300,100000,50,32,4.170750141143799,140.0625,10,10,2.2819793224334717,0.51759
1,nmslib_hnsw,300,100000,100,8,1.255326271057129,121.5,10,10,0.6084864139556885,0.22928
2,nmslib_hnsw,300,100000,100,8,1.2404534816741943,122.0625,10,10,0.6083800792694092,0.22698
3,nmslib_hnsw,300,100000,100,8,1.2844891548156738,122.625,10,10,0.5955028533935547,0.22747
1,nmslib_hnsw,300,100000,100,12,2.0502655506134033,124.875,10,10,0.9411394596099854,0.33545
2,nmslib_hnsw,300,100000,100,12,2.020308494567871,124.875,10,10,0.9844515323638916,0.33446
3,nmslib_hnsw,300,100000,100,12,2.1527774333953857,126.0,10,10,0.9538843631744385,0.33791
1,nmslib_hnsw,300,100000,100,16,3.0850589275360107,128.8125,10,10,1.2664542198181152,0.42282
2,nmslib_hnsw,300,100000,100,16,2.9888622760772705,127.6875,10,10,1.28885817527771,0.42455
3,nmslib_hnsw,300,100000,100,16,2.970364570617676,128.8125,10,10,1.2778518199920654,0.42412
1,nmslib_hnsw,300,100000,100,32,7.4876182079315186,139.5,10,10,2.467057943344116,0.63494
2,nmslib_hnsw,300,100000,100,32,7.513140916824341,140.625,10,10,2.282395839691162,0.63497
3,nmslib_hnsw,300,100000,100,32,7.509434223175049,140.0625,10,10,2.3879048824310303,0.63347
1,nmslib_hnsw,300,100000,150,8,1.690016269683838,121.5,10,10,0.6852817535400391,0.25018
2,nmslib_hnsw,300,100000,150,8,1.651092529296875,122.0625,10,10,0.6115148067474365,0.25112
3,nmslib_hnsw,300,100000,150,8,1.7211875915527344,121.5,10,10,0.6261556148529053,0.25239
1,nmslib_hnsw,300,100000,150,12,2.648998737335205,124.875,10,10,0.9017410278320312,0.36856
2,nmslib_hnsw,300,100000,150,12,2.6430916786193848,124.875,10,10,0.921828031539917,0.36775
3,nmslib_hnsw,300,100000,150,12,2.6824557781219482,124.875,10,10,0.9152162075042725,0.36886
1,nmslib_hnsw,300,100000,150,16,3.980846881866455,128.8125,10,10,1.2209718227386475,0.46309
2,nmslib_hnsw,300,100000,150,16,3.927020311355591,127.6875,10,10,1.2128758430480957,0.46394
3,nmslib_hnsw,300,100000,150,16,3.892655849456787,128.25,10,10,1.2123310565948486,0.46377
1,nmslib_hnsw,300,100000,150,32,10.013412475585938,140.0625,10,10,2.3780436515808105,0.68519
2,nmslib_hnsw,300,100000,150,32,9.865944147109985,140.0625,10,10,2.3501498699188232,0.68719
3,nmslib_hnsw,300,100000,150,32,9.86835527420044,141.75,10,10,2.51784348487854,0.68699
1,nmslib_hnsw,300,100000,300,8,2.9491193294525146,122.0625,10,10,0.6296596527099609,0.2893
2,nmslib_hnsw,300,100000,300,8,2.9330337047576904,121.5,10,10,0.6396641731262207,0.2909
3,nmslib_hnsw,300,100000,300,8,2.9129724502563477,122.0625,10,10,0.5743303298950195,0.2891
1,nmslib_hnsw,300,100000,300,12,4.53105616569519,124.875,10,10,0.8993918895721436,0.42681
2,nmslib_hnsw,300,100000,300,12,4.527557849884033,125.4375,10,10,0.9619603157043457,0.42607
3,nmslib_hnsw,300,100000,300,12,4.586546897888184,125.4375,10,10,0.9469974040985107,0.4283
1,nmslib_hnsw,300,100000,300,16,6.365663290023804,127.6875,10,10,1.244112253189087,0.53213
2,nmslib_hnsw,300,100000,300,16,6.405522108078003,128.25,10,10,1.251272201538086,0.53343
