run_count,model,vector_dimension,total_vectors,ef_construction,M,index_time,memory_used,num_queries_percent,K,query_time,recall_at_k
3,hnsw_lib,100,500000,150,16,104.61827874183655,257.625,10,10,0.7869658470153809,0.173018
1,hnsw_lib,100,500000,150,32,256.1953136920929,317.8125,10,10,1.6101412773132324,0.4216
2,hnsw_lib,100,500000,150,32,257.8852961063385,318.375,10,10,1.6543521881103516,0.42221
3,hnsw_lib,100,500000,150,32,255.62026858329773,317.8125,10,10,1.7396597862243652,0.419956
1,hnsw_lib,100,500000,300,8,92.15746998786926,226.125,10,10,0.40453076362609863,0.066644
2,hnsw_lib,100,500000,300,8,89.54670834541321,226.6875,10,10,0.4672560691833496,0.067444
3,hnsw_lib,100,500000,300,8,90.88411617279053,227.25,10,10,0.40587353706359863,0.067836
1,hnsw_lib,100,500000,300,12,130.79824209213257,241.875,10,10,0.6211998462677002,0.141324
2,hnsw_lib,100,500000,300,12,129.48567724227905,241.875,10,10,0.652024507522583,0.141082
3,hnsw_lib,100,500000,300,12,130.46977972984314,242.4375,10,10,0.6218445301055908,0.142094
1,hnsw_lib,100,500000,300,16,173.42919540405273,257.625,10,10,0.8558764457702637,0.224516
2,hnsw_lib,100,500000,300,16,171.28887462615967,257.0625,10,10,0.8578765392303467,0.226704
3,hnsw_lib,100,500000,300,16,172.81247568130493,257.625,10,10,0.8586363792419434,0.224798
1,hnsw_lib,100,500000,300,32,389.26512145996094,317.8125,10,10,1.6531293392181396,0.519394
2,hnsw_lib,100,500000,300,32,388.44723773002625,318.9375,10,10,1.6692726612091064,0.521304
3,hnsw_lib,100,500000,300,32,389.2301869392395,318.375,10,10,1.6466190814971924,0.519002
1,hnsw_lib,200,10000,50,8,0.42765069007873535,0.0,10,10,0.007582426071166992,0.3119
2,hnsw_lib,200,10000,50,8,0.42297911643981934,0.0,10,10,0.007723569869995117,0.3005
3,hnsw_lib,200,10000,50,8,0.42226600646972656,0.0,10,10,0.007476091384887695,0.3091
1,hnsw_lib,200,10000,50,12,0.6348435878753662,0.0,10,10,0.009445905685424805,0.4536
2,hnsw_lib,200,10000,50,12,0.6456160545349121,0.0,10,10,0.010964632034301758,0.4553
3,hnsw_lib,200,10000,50,12,0.6514923572540283,0.0,10,10,0.008775949478149414,0.4585
